movie_id,title,genres,imdbId,poster_path,tmdbId,movie_descriptions,cast
62,Mr. Holland's Opus (1995),['Drama'],113862,/kBmwWeSN3ajnYHZ3dSybEobxEPI.jpg,2054,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas', 'Olympia Dukakis', 'William H. Macy', 'Alicia Witt']"
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),['Comedy'],116126,/9gqMAFr81RCHzjUDUuDT2CllbTD.jpg,10607,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?","['Shawn Wayans', 'Marlon Wayans', 'Tracey Cherelle Jones', 'Chris Spencer', 'Vivica A. Fox', 'Lahmard J. Tate']"
64,Two if by Sea (1996),"['Comedy', 'Romance']",118002,/xSfqAMYqrTtDeAjPtYo0S8nc5Zz.jpg,19760,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.","['Sandra Bullock', 'Denis Leary', 'Yaphet Kotto', 'Stephen Dillane', 'Tracey Cherelle Jones', 'Julia Montgomery Brown']"
65,Bio-Dome (1996),['Comedy'],115683,/pjSkGZAvksrbO6tGain8PJ3rfC7.jpg,9536,"Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year.","['Pauly Shore', 'Stephen Baldwin', 'William Atherton', 'Joey Lauren Adams', 'Teresa Hill', 'Henry Gibson']"
66,Lawnmower Man 2: Beyond Cyberspace (1996),"['Sci-Fi', 'Thriller']",116839,/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,11525,"Now a shattered mind lurking in cyberspace, Jobe plots a return by hijacking a global VR network and rebuilding himself as something far beyond human. As reality starts to glitch, a small group races to stop a digital god who no longer needs a body.","['Patrick Bergin', 'Matt Frewer', ""Austin O'Brien"", 'Ely Pouget', 'Camille Cooper', 'Patrick LaBrecque']"
67,Two Bits (1995),['Drama'],114753,/ianK4zwR5Vv4JSDm3sNDh3kH86I.jpg,40628,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.","['Jerry Barone', 'Al Pacino', 'Mary Elizabeth Mastrantonio', 'Joe Grifasi', 'Geoff Pierson', 'Patrick Borriello']"
68,French Twist (Gazon maudit) (1995),"['Comedy', 'Romance']",113149,/xlLnHizshGBwMiNrnop2kg2nYzE.jpg,4482,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.","['Victoria Abril', 'Josiane Balasko', 'Alain Chabat', 'Ticky Holgado', 'Catherine Hiegel', 'Catherine Samie']"
69,Friday (1995),['Comedy'],113118,/3Ya1RurP2NqaYoiok4DmfO41rCC.jpg,10634,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.","['Ice Cube', 'Chris Tucker', 'Nia Long', 'Tommy Lister Jr.', 'John Witherspoon', 'Anna Maria Horsford']"
70,From Dusk Till Dawn (1996),"['Action', 'Comedy', 'Crime', 'Horror', 'Thriller']",116367,/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,755,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious clientele.","['George Clooney', 'Quentin Tarantino', 'Harvey Keitel', 'Juliette Lewis', 'Ernest Liu', 'Salma Hayek Pinault']"
71,Fair Game (1995),['Action'],113010,/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,11859,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her","['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Miguel Sandoval', 'Johann Carlo']"
72,Kicking and Screaming (1995),"['Comedy', 'Drama']",113537,/ynAtSpTou7snNOq32djzILw9VCA.jpg,28387,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.","['Josh Hamilton', ""Olivia D'Abo"", 'Chris Eigeman', 'Parker Posey', 'Jason Wiles', 'Cara Buono']"
73,"MisÃ©rables, Les (1995)","['Drama', 'Musical']",113828,/toQ6BJCiKVSnklpsma2GnJ6KKah.jpg,48750,"In WWII France, poor and illiterate Henri Fortin is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.","['Jean-Paul Belmondo', 'Michel Boujenah', 'Alessandra Martines', 'Salomé Lelouch', 'Annie Girardot', 'Philippe Léotard']"
74,Bed of Roses (1996),"['Drama', 'Romance']",115644,/zCXvHCEm8334d0d646ldDkXnKws.jpg,20927,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.","['Christian Slater', 'Mary Stuart Masterson', 'Pamela Adlon', 'Josh Brolin', 'Brian Tarantina', 'Debra Monk']"
75,Big Bully (1996),"['Comedy', 'Drama']",115676,/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,36929,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.","['Rick Moranis', 'Tom Arnold', 'Julianne Phillips', 'Carol Kane', 'Jeffrey Tambor', 'Curtis Armstrong']"
76,Screamers (1995),"['Sci-Fi', 'Thriller']",114367,/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,9102,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.","['Peter Weller', 'Jennifer Rubin', 'Roy Dupuis', 'Andrew Lauer', 'Liliana Komorowska', 'Michael Caloz']"
77,Nico Icon (1995),['Documentary'],113973,/w3oiJZTB1UP3lj0uSVLdsYfsBbC.jpg,124626,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.","['Nico', 'Tina Aumont', 'Christian Aaron Boulogne', 'Jackson Browne', 'Jim Morrison', 'John Cale']"
78,"Crossing Guard, The (1995)",['Drama'],112744,/kogaCIIylHmWQo2gJrrdq8Br8b8.jpg,27526,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.","['Jack Nicholson', 'David Morse', 'Anjelica Huston', 'Robin Wright', 'Piper Laurie', 'Richard Bradford']"
79,"Juror, The (1996)","['Drama', 'Thriller']",116731,/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,9623,"Struggling single mother Annie Laird impulsively agrees to serve on a jury, hoping for a little excitement in her humdrum life. But she gets far more than she bargained for when she's forced to sacrifice the truth to save her son from the mob's seductive, psychotic enforcer.","['Demi Moore', 'Alec Baldwin', 'Joseph Gordon-Levitt', 'Anne Heche', 'James Gandolfini', 'Lindsay Crouse']"
80,"White Balloon, The (Badkonake Sefid ) (1995)",['Drama'],112445,/bamJR4MwtQDMdWkjVAPojfwOjY4.jpg,46785,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,"['Aida Mohammadkhani', 'Mohsen Kafili', 'Fereshteh Sadr Orafaee', 'Anna Borkowska', 'Mohammad Shahani', 'Mohammad Bakhtiar']"
81,Things to Do in Denver when You're Dead (1995),"['Crime', 'Drama', 'Romance']",114660,/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,400,Five different criminals face imminent death after botching a job quite badly.,"['Andy Garcia', 'Christopher Lloyd', 'William Forsythe', 'Bill Nunn', 'Treat Williams', 'Jack Warden']"
82,Antonia's Line (Antonia) (1995),['Drama'],112379,/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,880,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.","['Willeke van Ammelrooy', 'Els Dottermans', 'Dora van der Groen', 'Veerle van Overloop', 'Carolien Spoor', 'Esther Vriesendorp']"
83,Once Upon a Time... When We Were Colored (1995),['Drama'],114039,/2qeQStLy1wiqDFa1Dnm02f5UacO.jpg,146599,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,"['Al Freeman Jr.', 'Phylicia Rashād', 'Paula Kelly', 'Salli Richardson-Whitfield', 'Anna Maria Horsford', 'Bernie Casey']"
84,Last Summer in the Hamptons (1995),"['Comedy', 'Drama']",113612,/g3m93gROYRRgu7lyQPzrka612uK.jpg,188588,"Helena Mora, the head of an eccentric theatrical family, has decided to sell her large estate in the Hamptons because of her recent money troubles. Before she completes the sale, she wants to have one last gathering of family and friends, with dramatic performances. Bringing everyone together, though, creates rivalries and tension, especially for Oona, a temperamental but successful movie actress who seeks the approval of her creative peers.","['Victoria Foyt', 'Viveca Lindfors', 'Jon Robin Baitz', 'Savannah Smith Boucher', 'Roscoe Lee Browne', 'Andre Gregory']"
85,Angels and Insects (1995),"['Drama', 'Romance']",112365,/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,8447,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.","['Mark Rylance', 'Kristin Scott Thomas', 'Patsy Kensit', 'Jeremy Kemp', 'Douglas Henshall', 'Annette Badland']"
86,White Squall (1996),"['Adventure', 'Drama']",118158,/5xF4qy44Lvv68glS7eHWH7laTqt.jpg,10534,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.","['Jeff Bridges', 'Caroline Goodall', 'John Savage', 'Scott Wolf', 'Jeremy Sisto', 'Ryan Phillippe']"
87,Dunston Checks In (1996),"[""Children's"", 'Comedy']",116151,/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,17414,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!","['Sam the Orangutan', 'Jason Alexander', 'Faye Dunaway', 'Rupert Everett', 'Graham Sack', 'Paul Reubens']"
88,Black Sheep (1996),['Comedy'],115697,/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,13997,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.","['Chris Farley', 'David Spade', 'Tim Matheson', 'Gary Busey', 'Chris Owen', 'Bruce McGill']"
89,Nick of Time (1995),"['Action', 'Thriller']",113972,/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,2086,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,"['Johnny Depp', 'Courtney Chase', 'Charles S. Dutton', 'Christopher Walken', 'Roma Maffia', 'Peter Strauss']"
90,"Journey of August King, The (1995)",['Drama'],113490,/1kWPXnCyUo20QCrv8lwQhTFPj9f.jpg,61548,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.","['Jason Patric', 'Thandiwe Newton', 'Larry Drake', 'Sam Waterston', 'Eric Mabius', 'Sarah-Jane Wylde']"
92,Mary Reilly (1996),"['Drama', 'Thriller']",117002,/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,9095,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.","['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close', 'Kathy Staff']"
93,Vampire in Brooklyn (1995),"['Comedy', 'Romance']",114825,/fodPA5x3REtOwColG17CucreZqM.jpg,12158,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.","['Angela Bassett', 'Eddie Murphy', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon', 'Zakes Mokae']"
